Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language,LogFamilyIncome,FamilyIncomeGreaterThanOrEqualTo150000
Sub 1,162000,Married,3,2,4,8,Single detached,2,2,Mortgage,1960-1969,1500,220,No,Other,1100,English,11.99535161,TRUE
Sub 1,162000,Married,3,2,4,8,Single detached,3,1,Mortgage,1950-1959,1800,220,No,Electricity,1500,English,11.99535161,TRUE
Sub 1,162000,Married,3,3,5,6,Single detached,2,2,Mortgage,1960-1969,1100,250,No,Oil,800,English,11.99535161,TRUE
Sub 1,162000,Married,4,0,3,7,Single detached,3,3,Mortgage,1960-1969,1500,230,No,Oil,1400,English,11.99535161,TRUE
Sub 1,162000,Married,4,0,4,7,Single detached,1,3,Mortgage,2000-2004,2000,150,No,Gas,980,Spanish,11.99535161,TRUE
Sub 1,162000,Married,4,0,4,7,Single detached,5,3,Mortgage,1940-1949,1800,300,No,Gas,2500,English,11.99535161,TRUE
Sub 1,162000,Married,4,1,3,10,Single detached,2,2,Mortgage,1970-1979,1500,200,No,Oil,1200,Spanish,11.99535161,TRUE
Sub 1,162000,Married,4,2,4,9,Single detached,2,2,Mortgage,1970-1979,950,110,No,Gas,580,English,11.99535161,TRUE
Sub 1,162000,Married,4,2,4,9,Single detached,2,2,Mortgage,1980-1989,3200,300,No,Gas,500,English,11.99535161,TRUE
Sub 1,162000,Married,4,3,5,7,Single detached,1,2,Rented,Before 1939,2300,150,No,Gas,0,English,11.99535161,TRUE
Sub 1,162000,Married,8,0,2,10,Single detached,3,2,Mortgage,1970-1979,1800,290,No,Oil,1300,English,11.99535161,TRUE
Sub 1,162000,Married,8,4,7,12,Single detached,2,2,Mortgage,2000-2004,2500,250,No,Gas,2000,Other European,11.99535161,TRUE
Sub 1,162100,Married,3,0,2,7,Single detached,3,1,Mortgage,1960-1969,800,240,No,Oil,1400,English,11.99596871,TRUE
Sub 1,162100,Married,3,2,4,6,Single detached,2,2,Mortgage,Before 1939,2200,200,No,Gas,1600,English,11.99596871,TRUE
Sub 1,162100,Married,4,1,4,12,Single detached,2,2,Mortgage,Before 1939,2300,310,No,Gas,6600,English,11.99596871,TRUE
Sub 1,162100,Married,4,3,5,6,Single detached,2,2,Mortgage,1950-1959,3400,140,No,Gas,980,English,11.99596871,TRUE
Sub 1,162150,Married,4,3,5,8,Single detached,2,2,Mortgage,1970-1979,2600,260,No,Gas,600,English,11.99627711,TRUE
Sub 1,162200,Married,5,0,3,7,Single detached,3,1,Mortgage,1960-1969,2700,140,No,Oil,1100,English,11.99658542,TRUE
Sub 1,162300,Married,3,0,2,8,Single detached,2,0,Mortgage,Before 1939,1500,170,No,Gas,800,English,11.99720175,TRUE
Sub 1,162300,Married,4,4,6,10,Single detached,2,2,Mortgage,1990-1999,1700,180,No,Gas,850,English,11.99720175,TRUE
Sub 1,162330,Married,3,1,3,7,Single detached,2,3,Mortgage,Before 1939,690,330,No,Gas,500,English,11.99738658,TRUE
Sub 1,162370,Married,4,0,4,9,Single detached,4,3,Mortgage,1950-1959,250,280,No,Gas,1800,English,11.99763296,TRUE
Sub 1,162400,Married,3,1,5,7,Single detached,1,3,Mortgage,Before 1939,1500,130,No,Gas,1200,English,11.99781771,TRUE
Sub 1,162400,Married,5,2,4,11,Single detached,3,3,Mortgage,Before 1939,3200,230,No,Oil,1800,Spanish,11.99781771,TRUE
Sub 1,162500,Married,3,1,3,6,Single detached,3,1,Mortgage,1980-1989,800,30,No,Gas,500,English,11.99843328,TRUE
Sub 1,162550,Married,5,2,4,9,Single detached,3,2,Mortgage,1970-1979,790,90,No,Wood,840,English,11.99874093,TRUE
Sub 1,162600,Married,5,0,5,10,Single detached,6,3,Mortgage,Before 1939,3000,350,No,Gas,300,Other European,11.99904848,TRUE
Sub 1,162600,Married,5,2,4,11,Single detached,3,2,Mortgage,1950-1959,4900,390,No,Gas,6600,English,11.99904848,TRUE
Sub 1,162700,Married,4,0,3,8,Single detached,3,1,Mortgage,1980-1989,2400,230,No,Gas,1600,Spanish,11.99966329,TRUE
Sub 1,162700,Married,4,2,6,12,Single detached,4,3,Mortgage,Before 1939,1300,100,No,Oil,300,English,11.99966329,TRUE
Sub 1,162700,Married,4,2,7,8,Single detached,3,2,Mortgage,1960-1969,1900,360,No,Gas,2300,English,11.99966329,TRUE
Sub 1,162800,Married,5,0,2,21,Single detached,3,2,Mortgage,1950-1959,300,380,No,Gas,3500,English,12.00027773,TRUE
Sub 1,162800,Married,5,0,7,21,Single detached,6,3,Mortgage,1940-1949,1500,200,No,Oil,1400,Spanish,12.00027773,TRUE
Sub 1,162900,Married,3,1,3,6,Single detached,2,2,Mortgage,1950-1959,2000,500,No,Gas,1000,Spanish,12.00089179,TRUE
Sub 1,162900,Married,4,0,5,10,Single detached,3,3,Mortgage,1990-1999,1900,230,No,Oil,1500,Other European,12.00089179,TRUE
Sub 1,162900,Married,8,0,9,11,Single detached,4,3,Mortgage,1940-1949,1500,60,Yes,Gas,900,English,12.00089179,TRUE
Sub 1,163000,Married,3,0,2,7,Mobile home,2,2,Mortgage,1990-1999,450,140,No,Oil,660,English,12.00150548,TRUE
Sub 1,163000,Married,3,0,2,8,Single detached,2,2,Mortgage,1940-1949,1300,110,No,Oil,1200,English,12.00150548,TRUE
Sub 1,163000,Married,3,0,2,8,Single detached,2,2,Mortgage,Before 1939,750,130,No,Gas,580,English,12.00150548,TRUE
Sub 1,163000,Married,3,0,2,11,Single detached,1,2,Rented,1940-1949,1300,150,No,Gas,0,English,12.00150548,TRUE
Sub 1,163000,Married,3,0,3,4,Single attached,2,3,Mortgage,Before 1939,1000,50,No,Gas,1000,Asian Pacific,12.00150548,TRUE
Sub 1,163000,Married,3,0,3,5,Single detached,2,3,Mortgage,1950-1959,2300,400,No,Gas,1500,Spanish,12.00150548,TRUE
Sub 1,163000,Married,3,0,3,8,Single detached,3,3,Mortgage,1950-1959,2000,350,No,Gas,1500,English,12.00150548,TRUE
Sub 1,163000,Married,3,1,3,6,Single detached,2,2,Mortgage,1970-1979,1900,80,No,Oil,0,English,12.00150548,TRUE
Sub 1,163000,Married,3,1,3,7,Single detached,2,2,Mortgage,1990-1999,1500,100,No,Gas,0,English,12.00150548,TRUE
Sub 1,163000,Married,3,2,4,7,Single detached,2,2,Mortgage,1990-1999,1300,320,No,Oil,1300,English,12.00150548,TRUE
Sub 1,163000,Married,3,2,4,9,Single detached,2,2,Mortgage,1960-1969,2300,50,No,Gas,3800,English,12.00150548,TRUE
Sub 1,163000,Married,3,2,5,6,Single detached,3,3,Rented,1940-1949,2300,200,No,Gas,0,Other European,12.00150548,TRUE
Sub 1,163000,Married,4,1,4,11,Single detached,3,3,Mortgage,1990-1999,1800,70,No,Oil,1000,English,12.00150548,TRUE
Sub 1,163000,Married,4,2,4,8,Single detached,2,2,Mortgage,Before 1939,3400,250,No,Gas,4300,English,12.00150548,TRUE
Sub 1,163000,Married,4,2,4,8,Single detached,2,2,Mortgage,1960-1969,2900,130,No,Oil,1200,English,12.00150548,TRUE
Sub 1,163000,Married,4,2,5,6,Single detached,3,3,Mortgage,2005,880,230,No,Oil,1700,English,12.00150548,TRUE
Sub 1,163000,Married,4,2,5,8,Single detached,2,2,Mortgage,1950-1959,3600,350,No,Oil,6600,English,12.00150548,TRUE
Sub 1,163000,Married,4,4,6,6,Single detached,2,2,Mortgage,1950-1959,2100,220,No,Oil,920,English,12.00150548,TRUE
Sub 1,163040,Married,1,0,2,3,Single detached,2,1,Mortgage,1960-1969,2400,60,No,Gas,4000,English,12.00175085,TRUE
Sub 1,163050,Married,2,0,2,5,Single detached,2,2,Mortgage,1940-1949,700,60,No,Gas,350,English,12.00181218,TRUE
Sub 1,163100,Married,3,2,4,7,Single detached,2,2,Mortgage,1950-1959,350,170,No,Oil,500,English,12.00211879,TRUE
Sub 1,163100,Married,4,0,2,9,Single detached,2,2,Mortgage,1950-1959,2300,230,No,Gas,1500,English,12.00211879,TRUE
Sub 1,163100,Married,4,0,2,10,Single detached,1,1,Mortgage,Before 1939,2200,290,No,Oil,3300,English,12.00211879,TRUE
Sub 1,163200,Married,3,0,4,6,Single attached,3,3,Mortgage,1990-1999,2000,280,No,Gas,1200,Spanish,12.00273172,TRUE
Sub 1,163200,Married,3,2,5,5,Single attached,3,2,Mortgage,1990-1999,1750,90,No,Gas,1000,Asian Pacific,12.00273172,TRUE
Sub 1,163200,Married,4,0,4,8,Single detached,4,3,Mortgage,1950-1959,2800,300,No,Gas,3000,English,12.00273172,TRUE
Sub 1,163220,Married,8,1,7,21,Single detached,3,3,Mortgage,Before 1939,310,310,No,Gas,1300,Other European,12.00285426,TRUE
Sub 1,163300,Married,3,0,2,6,Single detached,2,2,Mortgage,1970-1979,390,60,No,Electricity,710,English,12.00334428,TRUE
Sub 1,163300,Married,3,2,4,6,Single detached,2,2,Mortgage,1950-1959,900,140,No,Oil,1200,English,12.00334428,TRUE
Sub 1,163300,Married,5,0,7,10,Single attached,2,3,Mortgage,Before 1939,290,410,Yes,Gas,1200,English,12.00334428,TRUE
Sub 1,163400,Male Head,4,0,3,10,Single detached,3,3,Mortgage,Before 1939,1200,330,No,Oil,3000,English,12.00395646,TRUE
Sub 1,163400,Married,3,2,5,7,Single detached,2,2,Mortgage,1950-1959,3200,230,No,Gas,1000,Spanish,12.00395646,TRUE
Sub 1,163500,Married,3,0,2,8,Single detached,2,2,Mortgage,1950-1959,1500,240,No,Gas,1200,English,12.00456827,TRUE
Sub 1,163500,Married,3,0,4,9,Single detached,4,3,Mortgage,1980-1989,1800,120,No,Gas,940,English,12.00456827,TRUE
Sub 1,163500,Married,5,1,4,9,Single detached,2,2,Mortgage,1960-1969,2500,290,No,Gas,1100,Other European,12.00456827,TRUE
Sub 1,163600,Married,4,0,2,11,Single detached,2,1,Mortgage,1960-1969,1400,330,No,Oil,1900,English,12.0051797,TRUE
Sub 1,163700,Married,5,1,7,8,Single detached,3,3,Mortgage,1950-1959,2300,380,No,Oil,1600,English,12.00579076,TRUE
Sub 1,163800,Married,2,1,3,5,Single detached,2,2,Mortgage,1950-1959,590,80,No,Gas,1200,English,12.00640145,TRUE
Sub 1,163800,Married,3,0,4,6,Single detached,1,2,Mortgage,1940-1949,920,150,No,Gas,920,English,12.00640145,TRUE
Sub 1,163900,Married,4,0,2,7,Single detached,2,1,Mortgage,1950-1959,300,200,No,Gas,1100,English,12.00701176,TRUE
Sub 1,163900,Married,8,2,6,11,Single detached,5,3,Mortgage,2000-2004,2600,300,Yes,Electricity,0,Asian Pacific,12.00701176,TRUE
Sub 1,164000,Married,2,0,2,8,Single attached,2,1,Outright,1990-1999,200,60,No,Gas,300,English,12.00762171,TRUE
Sub 1,164000,Married,2,0,4,6,Single detached,4,3,Mortgage,1950-1959,1900,170,No,Oil,1000,Spanish,12.00762171,TRUE
Sub 1,164000,Married,3,0,2,7,Single detached,3,2,Mortgage,1950-1959,910,130,No,Oil,780,English,12.00762171,TRUE
Sub 1,164000,Married,3,0,2,8,Single attached,2,2,Mortgage,1980-1989,1300,100,No,Gas,500,English,12.00762171,TRUE
Sub 1,164000,Married,3,0,3,5,Single detached,2,3,Mortgage,1960-1969,500,200,No,Oil,600,English,12.00762171,TRUE
Sub 1,164000,Married,3,0,3,7,Single detached,3,3,Mortgage,Before 1939,500,110,No,Gas,2300,English,12.00762171,TRUE
Sub 1,164000,Married,3,0,3,7,Single detached,3,3,Mortgage,Before 1939,830,130,No,Gas,220,English,12.00762171,TRUE
Sub 1,164000,Married,3,1,4,4,Single detached,2,2,Mortgage,1950-1959,3500,170,No,Oil,300,Asian Pacific,12.00762171,TRUE
Sub 1,164000,Married,3,2,4,5,Single attached,2,2,Rented,1970-1979,2800,2,No,Gas,0,English,12.00762171,TRUE
Sub 1,164000,Married,3,2,4,7,Single detached,2,1,Mortgage,1950-1959,3300,170,No,Gas,1100,English,12.00762171,TRUE
Sub 1,164000,Married,3,2,4,7,Single detached,3,2,Mortgage,1960-1969,1800,160,No,Gas,650,English,12.00762171,TRUE
Sub 1,164000,Married,4,0,3,7,Single detached,3,3,Mortgage,1940-1949,1100,90,No,Gas,600,English,12.00762171,TRUE
Sub 1,164000,Married,4,1,3,8,Single detached,2,2,Mortgage,1970-1979,1200,270,No,Gas,1200,English,12.00762171,TRUE
Sub 1,164000,Married,4,1,5,8,Single attached,1,1,Mortgage,1990-1999,2500,280,No,Gas,900,Other,12.00762171,TRUE
Sub 1,164000,Married,4,1,6,8,Single detached,5,3,Mortgage,1970-1979,700,380,No,Oil,1800,English,12.00762171,TRUE
Sub 1,164000,Married,5,0,3,8,Single detached,2,3,Mortgage,1950-1959,2500,150,No,Gas,2000,English,12.00762171,TRUE
Sub 1,164000,Married,5,2,4,10,Single detached,2,2,Mortgage,1970-1979,500,580,No,Gas,3200,English,12.00762171,TRUE
Sub 1,164100,Married,3,2,4,6,Single attached,2,2,Mortgage,Before 1939,2100,90,No,Gas,820,English,12.00823128,TRUE
Sub 1,164100,Married,3,2,5,6,Single detached,3,3,Mortgage,1940-1949,2300,150,No,Oil,1800,English,12.00823128,TRUE
Sub 1,164300,Married,4,4,10,9,Single detached,2,2,Mortgage,1960-1969,1700,380,Yes,Oil,670,English,12.0094493,TRUE
Sub 1,164300,Married,5,0,3,9,Single detached,2,2,Mortgage,1960-1969,1800,270,No,Gas,1900,English,12.0094493,TRUE
Sub 1,164301,Married,5,0,2,21,Single detached,2,1,Mortgage,Before 1939,2400,360,No,Oil,4500,English,12.00945539,TRUE
Sub 1,164500,Married,2,1,4,5,Single attached,2,3,Mortgage,1940-1949,2100,70,No,Gas,1200,English,12.01066585,TRUE
Sub 1,164500,Married,3,0,2,7,Single detached,2,1,Mortgage,Before 1939,1700,110,No,Gas,1800,English,12.01066585,TRUE
Sub 1,164500,Married,4,0,3,7,Single detached,2,2,Mortgage,1970-1979,2000,100,Yes,Gas,6600,Asian Pacific,12.01066585,TRUE
Sub 1,164500,Married,4,0,3,9,Single detached,2,3,Mortgage,1950-1959,2500,250,No,Gas,1200,English,12.01066585,TRUE
Sub 1,164500,Married,4,0,4,10,Single detached,1,1,Mortgage,Before 1939,2600,350,No,Gas,1700,English,12.01066585,TRUE
Sub 1,164500,Married,4,2,6,8,Single detached,3,3,Mortgage,Before 1939,2000,170,No,Gas,880,Other European,12.01066585,TRUE
Sub 1,164600,Married,2,0,2,4,Single attached,2,0,Mortgage,2000-2004,1080,130,No,Gas,200,English,12.01127357,TRUE
Sub 1,164900,Married,3,0,3,6,Single detached,3,3,Mortgage,1970-1979,3100,90,No,Gas,3000,English,12.01309451,TRUE
Sub 1,164900,Married,4,0,2,8,Single detached,2,2,Mortgage,1950-1959,130,150,No,Gas,1400,English,12.01309451,TRUE
Sub 1,165000,Married,2,0,2,5,Single detached,2,2,Mortgage,1950-1959,4900,130,No,Gas,100,English,12.01370075,TRUE
Sub 1,165000,Married,2,0,2,6,Single detached,3,2,Mortgage,1950-1959,1000,100,No,Oil,600,English,12.01370075,TRUE
Sub 1,165000,Married,2,1,3,5,Single attached,2,2,Mortgage,2009,3000,100,No,Gas,500,English,12.01370075,TRUE
Sub 1,165000,Married,2,1,3,5,Single detached,2,2,Mortgage,Before 1939,2400,120,No,Gas,1500,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,5,Single detached,3,2,Mortgage,1970-1979,1700,180,No,Oil,1200,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,6,Single attached,2,2,Mortgage,1980-1989,2430,110,No,Gas,290,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,3200,240,No,Oil,1500,Spanish,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,6,Single detached,3,2,Mortgage,1960-1969,2800,270,No,Oil,1200,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,7,Single detached,2,2,Mortgage,1950-1959,1000,200,No,Oil,2000,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,7,Single detached,2,2,Mortgage,1970-1979,1900,200,No,Oil,2500,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,2,8,Single detached,2,2,Mortgage,1940-1949,1400,300,No,Oil,500,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,3,6,Single detached,2,3,Mortgage,Before 1939,150,300,No,Gas,1600,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,3,8,Single detached,3,2,Mortgage,Before 1939,4000,250,No,Gas,1500,English,12.01370075,TRUE
Sub 1,165000,Married,3,0,3,9,Single detached,3,3,Mortgage,1960-1969,500,300,No,Gas,0,English,12.01370075,TRUE
Sub 1,165000,Married,3,1,3,7,Single detached,2,2,Mortgage,1960-1969,2400,220,No,Oil,600,Spanish,12.01370075,TRUE
Sub 1,165000,Married,3,1,3,7,Single detached,2,2,Mortgage,1960-1969,1900,220,No,Oil,1200,English,12.01370075,TRUE
Sub 1,165000,Married,3,1,3,8,Single detached,3,2,Mortgage,2005,1000,80,No,Gas,600,Other European,12.01370075,TRUE
Sub 1,165000,Married,3,1,3,10,Single detached,2,2,Mortgage,Before 1939,1700,200,No,Gas,2400,English,12.01370075,TRUE
Sub 1,165000,Married,3,1,4,6,Single detached,1,3,Rented,1950-1959,1900,60,No,Electricity,0,Spanish,12.01370075,TRUE
Sub 1,165000,Married,3,1,4,7,Single detached,2,1,Mortgage,1950-1959,2100,350,No,Gas,1200,English,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,5,Single detached,2,2,Mortgage,1960-1969,2500,200,No,Gas,6600,English,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,6,Single detached,2,2,Mortgage,1990-1999,850,150,No,Oil,2000,English,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,6,Single detached,3,2,Mortgage,1990-1999,1700,70,No,Gas,600,English,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,7,Single attached,1,2,Mortgage,1940-1949,1900,150,No,Gas,500,English,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,7,Single detached,2,2,Mortgage,1950-1959,3900,170,No,Gas,1600,Other European,12.01370075,TRUE
Sub 1,165000,Married,3,2,4,8,Single detached,2,2,Mortgage,1960-1969,1600,300,No,Gas,1400,Spanish,12.01370075,TRUE
Sub 1,165000,Married,3,3,5,6,Single detached,2,2,Mortgage,1960-1969,2500,120,No,Oil,1300,English,12.01370075,TRUE
Sub 1,165000,Married,3,3,5,6,Single detached,2,2,Mortgage,2000-2004,1800,150,No,Gas,500,English,12.01370075,TRUE
Sub 1,165000,Married,4,0,2,6,Single detached,3,2,Mortgage,1950-1959,2600,150,No,Gas,200,English,12.01370075,TRUE
Sub 1,165000,Married,4,1,3,7,Single detached,3,2,Mortgage,1970-1979,2600,290,No,Oil,1500,Spanish,12.01370075,TRUE
Sub 1,165000,Married,4,1,3,9,Single detached,3,1,Mortgage,1970-1979,6500,500,No,Gas,6600,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,6,Single detached,2,2,Mortgage,1950-1959,2500,400,No,Gas,1000,Other European,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,7,Single detached,2,2,Mortgage,2008,3000,100,No,Gas,2000,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,7,Single detached,2,2,Mortgage,2005,2000,300,No,Gas,1100,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,8,Single detached,2,2,Mortgage,1970-1979,2300,500,No,Oil,3000,Spanish,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,8,Single detached,2,2,Mortgage,1960-1969,2400,300,No,Oil,1300,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,8,Single detached,2,2,Mortgage,2008,2800,100,No,Gas,600,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,8,Single detached,3,2,Mortgage,1980-1989,3200,150,No,Oil,1200,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,4,11,Single detached,2,2,Mortgage,1970-1979,1700,40,No,Electricity,700,English,12.01370075,TRUE
Sub 1,165000,Married,4,2,5,7,Single detached,4,3,Mortgage,1950-1959,3500,170,No,Oil,2000,English,12.01370075,TRUE
Sub 1,165000,Married,4,3,5,8,Single detached,2,1,Mortgage,1970-1979,3000,350,No,Gas,1600,English,12.01370075,TRUE
Sub 1,165000,Married,5,0,7,7,Single detached,3,3,Rented,1940-1949,2000,180,No,Gas,0,English,12.01370075,TRUE
Sub 1,165000,Married,5,3,6,11,Single attached,1,3,Mortgage,1960-1969,2300,250,No,Gas,1200,English,12.01370075,TRUE
Sub 1,165004,Married,3,2,4,5,Single detached,2,2,Mortgage,1940-1949,1900,220,No,Oil,1700,Spanish,12.013725,TRUE
Sub 1,165100,Married,3,0,3,5,Single detached,1,3,Mortgage,1940-1949,6500,130,No,Gas,2500,English,12.01430663,TRUE
Sub 1,165100,Married,3,0,3,6,Single detached,1,2,Mortgage,1950-1959,1700,200,No,Gas,1000,English,12.01430663,TRUE
Sub 1,165100,Married,3,2,4,6,Single detached,2,2,Mortgage,1950-1959,3100,140,No,Oil,1200,English,12.01430663,TRUE
Sub 1,165100,Married,4,2,4,8,Single detached,2,2,Mortgage,1950-1959,3800,150,No,Gas,1700,Asian Pacific,12.01430663,TRUE
Sub 1,165100,Married,4,2,4,8,Single detached,2,2,Mortgage,1970-1979,580,200,No,Gas,600,English,12.01430663,TRUE
Sub 1,165100,Married,5,1,3,11,Single detached,3,2,Mortgage,2000-2004,2900,100,No,Electricity,300,English,12.01430663,TRUE
Sub 1,165110,Married,4,1,3,10,Single detached,2,2,Mortgage,2009,1700,130,No,Gas,720,Other European,12.0143672,TRUE
Sub 1,165200,Married,3,0,2,8,Single detached,2,2,Mortgage,Before 1939,160,100,No,Gas,720,English,12.01491214,TRUE
Sub 1,165200,Married,3,1,3,8,Single detached,2,2,Mortgage,1950-1959,1400,250,No,Gas,1000,English,12.01491214,TRUE
Sub 1,165200,Married,4,0,2,7,Single detached,2,2,Mortgage,1940-1949,2200,140,No,Gas,1200,English,12.01491214,TRUE
Sub 1,165210,Married,4,1,3,11,Single detached,2,3,Mortgage,1980-1989,780,250,No,Gas,500,English,12.01497267,TRUE
Sub 1,165280,Married,4,3,5,7,Single detached,1,3,Mortgage,1950-1959,330,90,No,Gas,700,English,12.01539628,TRUE
Sub 1,165300,Married,3,1,5,6,Single detached,1,3,Mortgage,1950-1959,1200,250,No,Gas,340,Asian Pacific,12.01551728,TRUE
Sub 1,165300,Married,3,2,6,6,Single detached,2,3,Mortgage,Before 1939,260,200,No,Gas,1000,Spanish,12.01551728,TRUE
Sub 1,165500,Married,3,0,2,8,Single detached,2,1,Mortgage,1980-1989,2100,140,No,Gas,1200,Other European,12.01672647,TRUE
Sub 1,165600,Married,3,0,4,6,Single detached,4,3,Mortgage,1940-1949,1100,120,No,Gas,1600,English,12.01733052,TRUE
Sub 1,166000,Female Head,3,0,2,6,Single detached,2,2,Mortgage,2005,1200,60,No,Gas,590,English,12.01974307,TRUE
Sub 1,166000,Married,3,0,2,6,Single detached,2,2,Mortgage,1980-1989,780,230,No,Gas,600,English,12.01974307,TRUE
Sub 1,166000,Married,3,0,2,6,Single detached,3,2,Mortgage,1940-1949,3100,100,No,Gas,2100,English,12.01974307,TRUE
Sub 1,166000,Married,3,0,2,7,Single detached,2,2,Mortgage,1940-1949,2800,80,No,Gas,1100,English,12.01974307,TRUE
Sub 1,166000,Married,3,0,3,8,Single attached,4,3,Mortgage,1950-1959,1700,100,No,Gas,850,English,12.01974307,TRUE
Sub 1,166000,Married,3,0,4,8,Single detached,3,3,Mortgage,1980-1989,880,230,No,Gas,900,English,12.01974307,TRUE
Sub 1,166000,Married,3,1,3,7,Single detached,2,2,Mortgage,Before 1939,3300,200,No,Gas,1200,English,12.01974307,TRUE
Sub 1,166000,Married,3,1,3,8,Single detached,2,1,Mortgage,Before 1939,2600,150,No,Gas,1500,English,12.01974307,TRUE
Sub 1,166000,Married,3,2,4,5,Single detached,2,2,Mortgage,1940-1949,1400,580,No,Oil,1100,Spanish,12.01974307,TRUE
Sub 1,166000,Married,3,2,4,6,Single detached,2,2,Mortgage,1940-1949,3300,340,No,Gas,360,English,12.01974307,TRUE
Sub 1,166000,Married,3,2,4,7,Single detached,2,2,Mortgage,1950-1959,3500,450,No,Gas,1000,English,12.01974307,TRUE
Sub 1,166000,Married,3,2,5,5,Single detached,1,3,Mortgage,1990-1999,2600,350,No,Oil,3000,English,12.01974307,TRUE
Sub 1,166000,Married,3,2,5,11,Single detached,2,1,Mortgage,1960-1969,2600,150,Yes,Gas,1200,English,12.01974307,TRUE
Sub 1,166000,Married,3,3,5,6,Single attached,2,2,Mortgage,1950-1959,1500,330,No,Gas,600,English,12.01974307,TRUE
Sub 1,166000,Married,3,3,5,7,Single detached,3,3,Mortgage,1980-1989,1400,180,No,Gas,400,English,12.01974307,TRUE
Sub 1,166000,Married,4,0,2,7,Single detached,2,2,Mortgage,1950-1959,3500,130,No,Gas,6600,English,12.01974307,TRUE
Sub 1,166000,Married,4,0,3,8,Single attached,3,3,Mortgage,1970-1979,550,240,No,Gas,2800,English,12.01974307,TRUE
Sub 1,166000,Married,4,0,8,5,Single detached,2,3,Mortgage,Before 1939,2400,90,No,Gas,1200,Other European,12.01974307,TRUE
Sub 1,166000,Married,4,1,3,7,Single detached,3,2,Mortgage,1950-1959,2200,150,No,Oil,1500,English,12.01974307,TRUE
Sub 1,166000,Married,4,1,3,8,Single detached,3,2,Mortgage,1960-1969,3000,210,No,Gas,1200,English,12.01974307,TRUE
Sub 1,166000,Married,4,1,4,8,Single detached,2,2,Mortgage,Before 1939,2000,90,No,Gas,1300,English,12.01974307,TRUE
Sub 1,166000,Married,4,1,5,10,Single detached,4,3,Mortgage,1960-1969,4500,300,No,Oil,0,English,12.01974307,TRUE
Sub 1,166000,Married,4,2,4,8,Single detached,2,2,Mortgage,1950-1959,2200,140,No,Oil,1600,English,12.01974307,TRUE
